"Trip ID","Taxi ID","Trip Start Timestamp","Trip End Timestamp","Trip Seconds","Trip Miles","Pickup Census Tract","Dropoff Census Tract","Pickup Community Area","Dropoff Community Area",Fare,Tips,Tolls,Extras,"Trip Total","Payment Type",Company,"Pickup Centroid Latitude","Pickup Centroid Longitude","Pickup Centroid Location","Dropoff Centroid Latitude","Dropoff Centroid Longitude","Dropoff Centroid  Location","Community Areas"
a2c8706030c1d111b7f54cc679f914e3f2da00b4,96e6033ab54d82dbe8a5f554d9fea167b90cf298c7dc58ebb135f0020d5b37d5d7d373e2105673a8a3bef08d38a87a8c03c220204224b59a8eabdb1d83536145,"02/23/2013 07:45:00 PM","02/23/2013 07:45:00 PM",180,0.3,17031320100,17031081500,32,8,$4.85,$0.00,$0.00,$0.00,$4.85,Cash,"Northwest Management LLC",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",38
a2c8706354138e9db6f06a5c44384a59c931971f,a6be9f59aea264f8c1c1f89006ceb8b8ffb22684c466bd3cdff04c29423107b57d968de26d6ccac18ae35b449bf3435f478be9d1ea7542fa880affc8f78f7363,"02/29/2016 12:45:00 PM","02/29/2016 12:45:00 PM",360,0,17031080100,17031081201,8,8,$6.25,$0.00,$0.00,$0.00,$6.25,Cash,"Taxi Affiliation Services",41.907520075,-87.6266589,"POINT (-87.626659 41.90752)",41.899155613,-87.626210532,"POINT (-87.626211 41.899156)",37
a2c87075d34e9d2f90565852c55693a619d4ed2d,6551ba527f916e0b8187165d7e61705fc2641c9b3afd699f8bcf626970b1b9a9716a4602a084a254d9bcce8912eae21472ce82742c2479742528dfe7328309c7,"03/22/2015 06:30:00 PM","03/22/2015 06:30:00 PM",0,0,"","",33,77,$3.25,$0.00,$0.00,$0.00,$3.25,Cash,"",41.857183858,-87.620334624,"POINT (-87.620335 41.857184)",41.9867118,-87.663416405,"POINT (-87.663416 41.986712)",34
a2c870805e84baef48b66acd110d7375ef797703,ba84659b9e9d44b041e52792491039ccbb46e7af9c375cabdedac62574f5813a5b9b05d7ec9b2cc2d46cd799776984839bfea934b3facd64a899480507e8512a,"02/10/2013 12:45:00 AM","02/10/2013 01:00:00 AM",900,0,17031241400,17031062500,24,6,$10.05,$0.00,$0.00,$0.00,$10.05,Cash,"Dispatch Taxi Affiliation",41.906025969,-87.675311622,"POINT (-87.675312 41.906026)",41.941488234,-87.671107656,"POINT (-87.671108 41.941488)",25
a2c8709d3943e9d1a51bba218f239eb0e7a42101,e0f0dfba8628846b3c4022833a14ce311c40ac2408a325f76a281fc8fa2e29a9e59d0880d6e26b70e250da812cf3b2b1469dc5a0a239a901119efab1e99ac3e1,"09/08/2013 12:45:00 PM","09/08/2013 12:45:00 PM",420,0,17031061902,17031081201,6,8,$9.65,$0.00,$0.00,$0.00,$9.65,Cash,"Blue Ribbon Taxi Association Inc.",41.943155086,-87.640698076,"POINT (-87.640698 41.943155)",41.899155613,-87.626210532,"POINT (-87.626211 41.899156)",57
a2c870d469193a0adcd204a39042e516886c8270,3942cf9adfdda86862c8402d8eb497d0cdbe4d9f6ceb276e77cdcd56f1c813b1d454cc34d6f3f76d1a279a1c545a42a09928affdfef013d226f4ecb76a1a9472,"06/30/2015 11:00:00 AM","06/30/2015 11:15:00 AM",1500,17,17031980000,17031081600,76,8,$35.45,$9.36,$0.00,$2.00,$46.81,"Credit Card","",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",41.892072635,-87.628874157,"POINT (-87.628874 41.892073)",75
a2c870eeb003aa0d3db2ee4afa719522645cd4b4,7e4ec40f6fb2984cc6eccd671b1518c60af86dbf761df637832121b18eda5e210d44ee2fca50e600c022c650ed2d93b20464dfffc6f3bbcbe62a133f031863ab,"08/22/2014 01:30:00 PM","08/22/2014 01:45:00 PM",540,0,17031081700,17031081201,8,8,$6.85,$0.00,$0.00,$0.00,$6.85,Cash,"Taxi Affiliation Services",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.899155613,-87.626210532,"POINT (-87.626211 41.899156)",37
a2c870fc371a4cad9d62b582483eb984eedd2e6b,1e320d8fd4e4610d538453cec33d541acf1bd1591a17eec76862f6ca56cb9e5615cfe6bbdecd191376c1e145716a32ba5b060ba2eca0965cac6eecfcf94f3733,"12/13/2013 10:15:00 AM","12/13/2013 10:30:00 AM",1020,3.6,"","",32,31,$12.25,$0.00,$0.00,$0.00,$12.25,Cash,"Taxi Affiliation Services",41.878865584,-87.625192142,"POINT (-87.625192 41.878866)",41.850266366,-87.667569312,"POINT (-87.667569 41.850266)",38
a2c871066228f19dbbaed05b4e16b9674af0105c,a34428fc706a587fa300353865a5dd6566aa73cd556317acebf88be447f22a6dad222fd6f6e056e2a36011cf79bba1d86b618646b7dabf0199f0e5d7380f75db,"05/11/2016 04:45:00 PM","05/11/2016 05:00:00 PM",960,3.1,17031081700,17031841000,8,33,$12.25,$2.85,$0.00,$2.00,$17.10,"Credit Card","Choice Taxi Association",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.849246754,-87.624135298,"POINT (-87.624135 41.849247)",37
a2c871639c5dac4d766771485c3a17c8ceea0a6e,2c5a6f3edf1ce6d713e455e58c37609cfdb51023cac7dcf2656b5a54493a1b12557feae555be73b179ab885fa9ef9b80466c18dc53d1df56ef19dd19ced06679,"01/29/2014 09:00:00 PM","01/29/2014 09:00:00 PM",360,0.8,17031081700,17031320100,8,32,$5.65,$1.00,$0.00,$0.00,$6.65,"Credit Card","Taxi Affiliation Services",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",37
a2c871706bacc33a352eebafe0a305183eb113f5,bd0884a1e186d27425b5df5ad3e6845ce8883d10b0d88ad607ad6f01049456432000032ee7de7db0b28dba9f1731dee4f0f51f0e2f4557ba838c3b34155ce1b5,"07/09/2016 12:00:00 AM","07/09/2016 12:15:00 AM",900,10.5,"","",76,16,$27.00,$0.00,$0.00,$4.00,$31.50,"Credit Card","",41.980264315,-87.913624596,"POINT (-87.913625 41.980264)",41.953582125,-87.72345239,"POINT (-87.723452 41.953582)",75
a2c871733f0f8391121163d8247366ad80e4ef66,ba9302adb15b9d3e6681d9cf3e4b6dfdf25a0a28f027b802994ff6c1b7882912c347d6bfb063d72af78d79a8b6b4eef88e109217c82a56e1f04515c7100c0ba7,"04/08/2016 04:15:00 PM","04/08/2016 04:30:00 PM",600,1.54,17031839100,17031081100,32,8,$8.25,$2.00,$0.00,$0.00,$10.25,"Credit Card","",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.900221297,-87.629105186,"POINT (-87.629105 41.900221)",38
a2c871ad1f3f60b22062dae303e2a2bccdbfc9fb,970061a1beb6a38b3952054ade845973522e145fa12c49ac92724141f29041b4cedb7df2023c15a64bb49da69f0ae473b2fc1eaf45e895e72d94d4b324606401,"06/03/2016 08:00:00 AM","06/03/2016 08:00:00 AM",240,0.9,17031081700,17031839100,8,32,$5.75,$0.00,$0.00,$0.00,$5.75,"Credit Card","Dispatch Taxi Affiliation",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",37
a2c871d46bcc73227f4e15f1c6596ddf2e2fd7bb,1ab1d8e0fd730376b1bfaf30fadc2901ba10f5ea75a225f104718866a483901e41dbe4c5c40e369982fdb04f458a78451575c912919fbed6f2de6c603591dabb,"08/05/2015 11:00:00 PM","08/05/2015 11:00:00 PM",0,0,"","","","",$32.25,$6.45,$0.00,$0.00,$38.70,"Credit Card","Chicago Elite Cab Corp. (Chicago Carriag","","","","","","",""
a2c871e398b9e11ec7b67171aac44913882738c0,d22d9c59cf15244c51bfaa145bc2fadb214a9620bca0a34e40b23536a5555f98ca6cec353cdf881e0d89b837ca0439c8010867f28bb114ba2bbf085814cadbed,"04/15/2016 08:45:00 AM","04/15/2016 09:00:00 AM",960,5.6,"","","","",$17.25,$4.31,$0.00,$0.00,$21.56,"Credit Card","","","","","","","",""
a2c871e913b8b038370163e17a056c43b8b7ea67,f7b3881bae139702c0198535ff8fd725cf0f3f958722040b90a9336fce73cdf71b2c5869886d429934fd52fc114cbaf40b0b3dadfe4bb67b19c9f9184bd99110,"03/11/2015 05:45:00 PM","03/11/2015 06:15:00 PM",1200,0,17031281900,17031071200,28,7,$11.85,$2.35,$0.00,$0.00,$14.20,"Credit Card","Blue Ribbon Taxi Association Inc.",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.921854911,-87.646210977,"POINT (-87.646211 41.921855)",29
a2c87201b6430b4d867e49327ede35378c96ea6a,8306af2714046e8ea866381275be974a667d87beff6e7a8971670b5c51299a69185e65471367baa6e15eaa78d66e143295a806ebda8005948a65df77ded6e140,"04/26/2014 01:30:00 AM","04/26/2014 01:30:00 AM",480,2.5,"","",25,25,$7.85,$0.00,$0.00,$0.00,$7.85,Cash,"",41.890608853,-87.756046711,"POINT (-87.756047 41.890609)",41.890608853,-87.756046711,"POINT (-87.756047 41.890609)",26
a2c8723c868f3e002c775ccab3164dfc33415fcf,e6273fc2eb55a7a2dd38add91f0fc21ab1f8bb8640e886afcc37279113bbe296b71f04e7e101507dad671a82e310627b166b596f5ed5d46af547721d80433b75,"02/16/2014 05:15:00 PM","02/16/2014 05:45:00 PM",2400,1.1,17031320100,17031980000,32,76,$37.45,$0.00,$0.00,$5.50,$42.95,Cash,"Blue Ribbon Taxi Association Inc.",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",38
a2c8723ec0e2358326f6db3de2658600f921743c,b41c6dfa2b304ee42cef97192883742da96fe45e9833c821a22e9b6a2f0e673ef4a281da85cfff4ce053b395a8550eecec05ebb61490cd5eb22a79ecfb22e817,"06/12/2013 02:00:00 PM","06/12/2013 02:45:00 PM",2100,0,17031980000,17031841900,76,28,$35.25,$0.00,$0.00,$5.50,$40.75,Cash,"Choice Taxi Association",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",41.867902418,-87.642958665,"POINT (-87.642959 41.867902)",75
a2c87241330b8e2aab74c5f52e5264fc27e61f8a,75547b81dd77a42f2716fc42bd38ff66cdd1a0824a01839251ddb87087903e8ed444fa251519df1132bab22bb021183fad16c081800cf35664c2508f291b1949,"12/01/2015 07:45:00 PM","12/01/2015 08:00:00 PM",1140,0,"","",8,22,$16.05,$2.70,$0.00,$0.00,$18.75,"Credit Card","Taxi Affiliation Services",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",41.92276062,-87.699155343,"POINT (-87.699155 41.922761)",37
a2c87292ed40b22416409f4f6b6b9463f8d4eb7c,50fea951948db64bb2bde2d5789677d8efa667a1fa7427d02f35f07460ff87f86fb1133de4d4f92e1d253e3c25c1933fc624c3c995b8abb64600c472d04f778b,"07/24/2015 10:15:00 PM","07/24/2015 10:15:00 PM",540,1.4,17031320600,17031320100,32,32,$7.05,$0.00,$0.00,$1.00,$8.05,"Credit Card","",41.870607372,-87.622172937,"POINT (-87.622173 41.870607)",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",38
a2c872a75ac4bb50ba194c9d5055006b184ea759,d9a3400760fd8548ebb04b0edbe621e7ae2357a72b3450681e4289affbe4c7bf67db35b1c3211af484b35842e4c7105f4a2d2e49a607ecc4fd91e3d53e7c8165,"06/01/2013 06:00:00 PM","06/01/2013 06:15:00 PM",600,1.64,17031060400,"",6,"",$7.65,$0.00,$0.00,$0.00,$7.65,Cash,"",41.950673358,-87.666536281,"POINT (-87.666536 41.950673)","","","",57
a2c872d14af755cac08f514c46ef11daba104b51,96a08bd79f99566576da94fb59dbc2de13fec44eca42df1f99eb10a60b560090bef81d610a1c6104db6495c2bfd2b79c9d317f6cd9c70859a850547f8801accd,"11/14/2013 11:30:00 AM","11/14/2013 11:45:00 AM",300,0,17031839100,17031280100,32,28,$5.05,$0.00,$0.00,$1.50,$6.55,Cash,"Blue Ribbon Taxi Association Inc.",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.885300022,-87.642808466,"POINT (-87.642808 41.8853)",38
a2c872d2b4f8bd8272419b0c6ec16b849a15ffab,a29bd1a1911d3e1c9d1493ded2b6ffc5bb87dd649440205c2a8d1df5f4af53653f30534dc85735fc279189f0a6ad37a6d2419ee863ffae4c8420de236f688c0f,"05/08/2015 08:45:00 PM","05/08/2015 09:00:00 PM",1140,3.4,17031071400,17031320100,7,32,$12.25,$0.00,$0.00,$1.00,$13.25,Cash,"Northwest Management LLC",41.922082541,-87.634156093,"POINT (-87.634156 41.922083)",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",68
a2c872d57714dd01299c792399fd3f374294579e,016f1650fd3b903cb244610137cf0d1c25d8b731b2555f31443a61d53a080b5b27dca784c4a44ef18914db8fbbe26db276fa05b942a2d38563c1b21d363cc5e1,"01/16/2015 06:00:00 PM","01/16/2015 06:00:00 PM",540,1.03,17031839100,17031839100,32,32,$7.05,$0.00,$0.00,$0.00,$7.05,Cash,"",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",38
a2c872fa41f7c3bc3fa2670f9c8d80dfc416d0cf,cc704b98f0bedfa6a7ab9955eaa45a4e523b701960e047169e09b66c30790b0317df5125789c77736fcdb6925d44ab93d451e759082632cc8528542e52cd966c,"12/15/2013 03:45:00 AM","12/15/2013 04:15:00 AM",1200,0.8,"","",8,10,$28.05,$0.00,$0.00,$2.50,$30.55,Cash,"Taxi Affiliation Services",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",41.985015101,-87.804532006,"POINT (-87.804532 41.985015)",37
a2c87301b02eca9dbe99807b5d0e80f59e236db9,3ce16d151260438f64e60dbfdb5c395172745e87eb4032a0fc6d45156b50169d3a9a6374d63dc9d8bad9291f6c80245d84dab3d08097a0d07550dacc0424f824,"01/08/2015 11:00:00 PM","01/08/2015 11:00:00 PM",300,1.2,17031841900,17031320600,28,32,$5.85,$0.00,$0.00,$0.00,$5.85,Cash,"Taxi Affiliation Services",41.867902418,-87.642958665,"POINT (-87.642959 41.867902)",41.870607372,-87.622172937,"POINT (-87.622173 41.870607)",29
a2c8731403fad6e2895b6f4ff5233dd6256a2216,592d9655998836c88b0cc53787c6fd37e63c394c1b0364cb0df3fe2aef1f594f1e451b2c5af7880d3d6a7c3e155c7d2c813dd65794b3fd0fd5f1b75a95a4654f,"04/06/2015 11:00:00 AM","04/06/2015 11:00:00 AM",240,0,17031320100,17031081500,32,8,$5.45,$3.00,$0.00,$0.00,$8.45,"Credit Card","Blue Ribbon Taxi Association Inc.",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",38
a2c8731f9f2a5fd654e9bb50f7cd18d50118c03e,6e40cde8b457f0cc3f3a8dd7e9c003c5a24426433e5e51968c1fcf2e5c7765ee82f5f63ecf17ac629e98120b96387df76e22d47aba08d7e6b54bf465927f14c0,"11/30/2014 02:15:00 AM","11/30/2014 02:30:00 AM",720,5,"","",14,22,$13.25,$2.00,$0.00,$1.00,$16.25,"Credit Card","",41.968069,-87.721559063,"POINT (-87.721559 41.968069)",41.92276062,-87.699155343,"POINT (-87.699155 41.922761)",14
a2c873521e84e401a87b1f08f4f3d486b8d3e402,548bfc030e169c239e690606d2e6df8c2a2a240a38a424eff375e8388b8766604b872d29bc26e4353388b2d2e9b819a7a39053764d7d648f4dab989b0c337841,"08/25/2016 08:45:00 PM","08/25/2016 08:45:00 PM",660,2.6,17031281900,17031330100,28,33,$10.25,$0.00,$0.00,$0.00,$10.25,Cash,"Dispatch Taxi Affiliation",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.859349715,-87.617358006,"POINT (-87.617358 41.85935)",29
a2c8735c92ff1cf01301cb77843a481a774b3ed7,7db029a5d5e963ac2d612d30b4745702e4f8dd6a57abfc8e6e7d885952a8c9eeeab7622b7aea57c6420c75e13498003dec114c65351dfef2907cabb38deb94e8,"01/09/2014 06:30:00 PM","01/09/2014 06:30:00 PM",300,1.2,17031080300,17031081700,8,8,$5.45,$0.00,$0.00,$0.00,$5.45,Cash,"",41.90749193,-87.63576009,"POINT (-87.63576 41.907492)",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",37
a2c8742610d486693526f9e3afa6c1f82925f262,8c03c339dd068ee7e343f098356709472f8838b614512bf0fcc8e98972ac8b060d66510299148853811cfe6486f4f9ed3083427c733aa6c330aea21b8366b4e5,"10/02/2015 04:15:00 AM","10/02/2015 04:30:00 AM",360,2.6,"","",8,24,$8.25,$0.00,$0.00,$0.00,$8.25,Cash,"Taxi Affiliation Services",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",41.901206994,-87.676355989,"POINT (-87.676356 41.901207)",37
a2c87435191159c9d921173bd5ea051d8df5d2dc,5e00ac77728ae1790a517495300680a2ff69fe9a569218837f8317cbafbd9b0fe9d587e28719848408f84f86a8f5366ec32632980bdcaefd8fb635fd6cbf8ff2,"07/24/2013 04:15:00 AM","07/24/2013 04:45:00 AM",1320,18.1,"","",6,56,$36.25,$7.65,$0.00,$2.00,$45.90,"Credit Card","",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.79259236,-87.769615453,"POINT (-87.769615 41.792592)",57
a2c87443be039597cb20a17c07167aceed3db90d,d6111a4915fc052d5390e9002ffa1cd90f667fd20b8efc4557e7703624f931f0df3f80d76d57e0a4a5e25c76b24b69c35c19fada94dea9f504ee2200f757aaf2,"03/03/2014 06:45:00 PM","03/03/2014 06:45:00 PM",300,0,17031081401,17031081100,8,8,$5.05,$0.00,$0.00,$0.00,$5.05,Cash,"Blue Ribbon Taxi Association Inc.",41.89503345,-87.619710672,"POINT (-87.619711 41.895033)",41.900221297,-87.629105186,"POINT (-87.629105 41.900221)",37
a2c874514a45efda5db8201a78b5a041153cf05e,5875da2f8b2c80730590e971a29f16061bac24b92e13a5b133257a1bfc1a8ab5cc6e3760d0b6ff8393f84e7a3f8917b0a4283f5e81a155fa51820ea0f978cf74,"08/11/2016 04:00:00 PM","08/11/2016 04:00:00 PM",180,0,"","",6,6,$4.50,$0.00,$0.00,$0.00,$4.50,Cash,"Taxi Affiliation Services",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",57
a2c8746023d9c8bd485df40c4536b1e8a5556c08,422aa525858cddde977f39fa4e58947555918726746ebd72be48d2a2d09af86e2b5e5318fea36ecc84de5b6af8354307064e73672f67e4bc907dcabc21e61c09,"08/20/2013 04:30:00 PM","08/20/2013 04:30:00 PM",480,0,17031081401,17031320400,8,32,$6.45,$0.00,$0.00,$1.50,$7.95,Cash,"Taxi Affiliation Services",41.89503345,-87.619710672,"POINT (-87.619711 41.895033)",41.877406123,-87.621971652,"POINT (-87.621972 41.877406)",37
a2c8748306f0c8ab88f8b440f42be32b225ca1a0,17aa877caef408e722756baa6747c2b6ef228f126b70753cf78fe686786a1a534b9f294837274bd031e3a35b3a32915c263b4cc009cbd0fd62410a69ade2dd23,"02/04/2014 06:00:00 PM","02/04/2014 06:30:00 PM",2400,1,17031980000,17031839100,76,32,$36.05,$7.60,$0.00,$2.00,$45.65,"Credit Card","Taxi Affiliation Services",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",75
a2c874d13e9899e1fbeac824d61dc339178c154f,746d6a7a44c2d97606216ff513d227443a5fa5cc72b747ffa30756c6aced956f9fedcca236b4d788c982c886889947f35cef4943d948045f8f91aa7f1b176283,"05/21/2015 03:15:00 PM","05/21/2015 03:15:00 PM",360,0.8,17031320100,17031839100,32,32,$5.65,$0.00,$0.00,$1.00,$6.65,Cash,"Taxi Affiliation Services",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",38
a2c874e27e004aaed8fd1c0a90ccb88b0c478ba6,9b12d6ffb96c08ec1e773c2959464db5618f737873cf0e991df730edc672fb756483289ea9fea619bd2e05eaa1c301b8e30c73a32194db885c4eb7b7e9f51a9e,"04/06/2016 05:30:00 PM","04/06/2016 05:45:00 PM",1140,1.9,17031081403,17031842300,8,24,$11.25,$2.00,$0.00,$0.00,$13.25,"Credit Card","",41.890922026,-87.618868355,"POINT (-87.618868 41.890922)",41.89830587,-87.653613982,"POINT (-87.653614 41.898306)",37
a2c874fe1ef241024184955d9cf2768d9a3f97dc,4c21893d14f9d03dc59c207a2c23e3732439fa45821f76ce121bdb00f5e5d8fa3ed5b675eaad798236d28caac4a8e1b9cb779611e8974b5bc88cbb4b6f546577,"02/21/2013 06:00:00 PM","02/21/2013 06:30:00 PM",1500,11.6,"","",28,42,$25.25,$0.00,$0.00,$0.00,$25.25,Cash,"",41.874005383,-87.66351755,"POINT (-87.663518 41.874005)",41.77887686,-87.594925439,"POINT (-87.594925 41.778877)",29
a2c875a9ec03ddd7ba77d5e2383ccef8bb3ec54a,d5c821e78bf25431862f40219794e4d023679198afeb74523a73a6e4e48c53331b592025b7ddcd4bcb44dbf6b059ccb1ea82bf9dcd894789f943b13267d781ca,"04/08/2016 10:15:00 PM","04/08/2016 10:30:00 PM",1500,8.4,"","","","",$23.50,$5.88,$0.00,$0.00,$29.38,"Credit Card","","","","","","","",""
a2c875cb54a049a4c9ffde2b9fc9cc615a707010,18c20740c9cbe78a07c7bef21fd4dd4035fa01fb10f1863e9dcfe0021ff3fd2ce5b128e79a05c5e307361d2bfc4e6bfce244db4ef64d4f0daa4c88ef7b376f77,"05/23/2016 10:45:00 PM","05/23/2016 11:00:00 PM",1500,1.1,17031980000,17031320600,76,32,$46.50,$10.10,$0.00,$4.00,$60.60,"Credit Card","Taxi Affiliation Services",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",41.870607372,-87.622172937,"POINT (-87.622173 41.870607)",75
a2c875dbde8c3c7cbc229d9a3dbd420c44a21734,7197b1e633c906b0a6284fc332c209fc3d105b9b74a6dc9b6389156965c792e2e550d5013686e294c551c1a7107e929eaa34f1fedcd7c2a2998808d34d915c1c,"05/02/2015 12:45:00 AM","05/02/2015 01:15:00 AM",1320,4.8,17031832000,17031241300,6,24,$13.65,$2.70,$0.00,$0.00,$16.35,"Credit Card","Choice Taxi Association",41.946294536,-87.654298084,"POINT (-87.654298 41.946295)",41.906771332,-87.681025231,"POINT (-87.681025 41.906771)",57
a2c875dd84cef4e48f2eba7f5fe3e761c2627450,63949ba2d780a63de1b6353ff7ad8a49ee5854e8c5c65e05af41f8fb481f27fa6d0dc9a79cc4f53416a8f852038942f3ca28ab1c7387cd51c284f809c86fd2b8,"12/30/2014 04:45:00 PM","12/30/2014 05:00:00 PM",480,1,17031081600,17031081402,8,8,$6.25,$0.00,$0.00,$0.00,$6.25,Cash,"KOAM Taxi Association",41.892072635,-87.628874157,"POINT (-87.628874 41.892073)",41.891971508,-87.612945414,"POINT (-87.612945 41.891972)",37
a2c875eec98be006d3c62d1c43a7376c53c54a6d,c8f2d4f28ea2a7d7fc9d8e55e2888dd72976ca3d3e3bef241e1455860f66824d51c2195030ffdc5c8937f633bfa17b73c3c46c1ec37065b39f9403043e9b3ecf,"10/27/2015 10:30:00 AM","10/27/2015 10:45:00 AM",840,1.1,17031280100,17031320100,28,32,$8.25,$0.00,$0.00,$0.00,$8.25,Cash,"KOAM Taxi Association",41.885300022,-87.642808466,"POINT (-87.642808 41.8853)",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",29
a2c875fd9a01b9796663aa5cd35cd0cc220d9736,76195767851c0e4807795915d7a0579a1c625c2eae552b36d989d32a60ca58318ca88fe17fcd825ceab7b45cb639e7c77d7b4a44629afa03f6f85b4e62c1d6b0,"01/09/2016 12:30:00 AM","01/09/2016 12:45:00 AM",360,3,17031242100,17031081403,24,8,$10.25,$1.00,$0.00,$1.00,$12.25,"Credit Card","Taxi Affiliation Services",41.89967018,-87.669837798,"POINT (-87.669838 41.89967)",41.890922026,-87.618868355,"POINT (-87.618868 41.890922)",25
a2c8760891b444f967f4682bb385533a68b3c8e0,64367514985418b62087b4b17be1ef2b151b0a7a632e1e922634ee981eb929162e7810d65adfb1065a24ba66293de26b35db3be6d38fc8a7325de52686da490c,"10/21/2015 05:00:00 PM","10/21/2015 05:00:00 PM",0,0,"","","","",$7.65,$1.53,$0.00,$0.00,$9.18,"Credit Card","Chicago Elite Cab Corp. (Chicago Carriag","","","","","","",""
a2c8761d2e9d77e24eb502ef0a1328ad38da43bc,5ec0a580b6771c1a4d5bdd991d5f53402f416c8757e0667c461ec32a35b3c86728badf9ff59ee4140140781ebaa359ccd7bf81a86380561692807250fb45539c,"02/21/2014 10:45:00 PM","02/21/2014 11:00:00 PM",960,5.5,17031081700,17031062000,8,6,$14.45,$0.00,$0.00,$0.00,$14.45,Cash,"",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.942577185,-87.647078509,"POINT (-87.647079 41.942577)",37
a2c876232b0c970ed26bfcf1b1ba8c1edbb8b633,9a8a4bed970e4967c6fc2d0f34a3f5ed8617a1f5318f07dccbd068aa23e2abd8d39b86375a4f036cde843d00673e95c9afedcef6f5cec8f214c34d81bd96a264,"07/05/2014 02:45:00 PM","07/05/2014 03:00:00 PM",840,2.8,17031071500,17031241400,7,24,$9.85,$0.00,$0.00,$1.00,$10.85,Cash,"",41.914616286,-87.631717366,"POINT (-87.631717 41.914616)",41.906025969,-87.675311622,"POINT (-87.675312 41.906026)",68
a2c8762caf302bc64ff058615ab79083f63cd6ef,226fe0b00be42932bdff81bc0b318b883bfbf15dd48093d03140af856219bde65adc4b1712fc4ee2821abb4042a50ce77fbb416641de27bca3548950b91a51df,"03/22/2013 10:45:00 AM","03/22/2013 10:45:00 AM",420,0,17031081201,17031081500,8,8,$5.05,$0.00,$0.00,$1.00,$6.05,Cash,"Taxi Affiliation Services",41.899155613,-87.626210532,"POINT (-87.626211 41.899156)",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",37
a2c8762cb02168158a9a036ed5f27b7f06349bf5,86eaf7c8b40d86769f267110d1dd80ef7bffc9b060bde7ba9bb0d3183a6d9c6eca64ddc2186cbc62d47de2d1cb78ec4f996eeb5c618eb39ff482a0348074c7e4,"04/18/2013 07:15:00 AM","04/18/2013 08:00:00 AM",2340,9.7,"","",1,8,$24.05,$0.00,$0.00,$0.00,$24.05,Cash,"Dispatch Taxi Affiliation",42.009622881,-87.670166857,"POINT (-87.670167 42.009623)",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",10
a2c8764733f84cc37a53e7093191de8eed2a7ac5,ee8a2f86372e99ecf87d44e13a20ebda7db8ae69d5b444038723cb2f649bca686630881b5fae83e48490396f58e51b45a013929c31ffbddd4ad1dafe259323c1,"07/06/2014 01:45:00 PM","07/06/2014 02:00:00 PM",600,2.3,17031281900,17031330100,28,33,$8.65,$0.00,$0.00,$1.50,$10.15,Cash,"Taxi Affiliation Services",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.859349715,-87.617358006,"POINT (-87.617358 41.85935)",29
a2c8769369dd4d39feddd5194a8499c478526e54,db6ae6e5b925e374cce11bd2cfdb000785d713eb72c0cb7a588ee9604bb9a1b36960f78408f691639634621eec1eba5c7ca7472f9be82a5161c207628834fa16,"07/21/2015 09:30:00 AM","07/21/2015 09:45:00 AM",780,0.1,17031330100,17031081402,33,8,$9.45,$0.00,$0.00,$0.00,$9.45,Cash,"Taxi Affiliation Services",41.859349715,-87.617358006,"POINT (-87.617358 41.85935)",41.891971508,-87.612945414,"POINT (-87.612945 41.891972)",34
